ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
10000104.SH,SSE,华夏上证50ETF期权1509认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201509,20150923,0.2555,20150324,20150923,20150923,20150924,人民币元,0.0001
10000103.SH,SSE,华夏上证50ETF期权1509认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201509,20150923,0.134,20150324,20150923,20150923,20150924,人民币元,0.0001
10000098.SH,SSE,华夏上证50ETF期权1503认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201503,20150325,0.1251,20150324,20150325,20150325,20150326,人民币元,0.0001
10000097.SH,SSE,华夏上证50ETF期权1503认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201503,20150325,0.0003,20150324,20150325,20150325,20150326,人民币元,0.0001
10000101.SH,SSE,华夏上证50ETF期权1506认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201506,20150624,0.087,20150324,20150624,20150624,20150625,人民币元,0.0001
10000099.SH,SSE,华夏上证50ETF期权1504认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201504,20150422,0.04,20150324,20150422,20150422,20150423,人民币元,0.0001
10000095.SH,SSE,华夏上证50ETF期权1509认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201509,20150923,0.1352,20150323,20150923,20150923,20150924,人民币元,0.0001
10000094.SH,SSE,华夏上证50ETF期权1506认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201506,20150624,0.2039,20150323,20150624,20150624,20150625,人民币元,0.0001
10000090.SH,SSE,华夏上证50ETF期权1503认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201503,20150325,0.1152,20150323,20150325,20150325,20150326,人民币元,0.0001
10000089.SH,SSE,华夏上证50ETF期权1503认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201503,20150325,0.0006,20150323,20150325,20150325,20150326,人民币元,0.0001
10000091.SH,SSE,华夏上证50ETF期权1504认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201504,20150422,0.0368,20150323,20150422,20150422,20150423,人民币元,0.0001
10000096.SH,SSE,华夏上证50ETF期权1509认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201509,20150923,0.2482,20150323,20150923,20150923,20150924,人民币元,0.0001
10000093.SH,SSE,华夏上证50ETF期权1506认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201506,20150624,0.0901,20150323,20150624,20150624,20150625,人民币元,0.0001
10000092.SH,SSE,华夏上证50ETF期权1504认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201504,20150422,0.1489,20150323,20150422,20150422,20150423,人民币元,0.0001
10000933.SH,SSE,华夏上证50ETF期权1708认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201708,20170823,0.1193,20170629,20170823,20170823,20170824,人民币元,0.0001
10000934.SH,SSE,华夏上证50ETF期权1708认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201708,20170823,0.0847,20170629,20170823,20170823,20170824,人民币元,0.0001
10000935.SH,SSE,华夏上证50ETF期权1708认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201708,20170823,0.0587,20170629,20170823,20170823,20170824,人民币元,0.0001
10000936.SH,SSE,华夏上证50ETF期权1708认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201708,20170823,0.0398,20170629,20170823,20170823,20170824,人民币元,0.0001
10000937.SH,SSE,华夏上证50ETF期权1708认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201708,20170823,0.0257,20170629,20170823,20170823,20170824,人民币元,0.0001
10000938.SH,SSE,华夏上证50ETF期权1708认沽2.45,10000.0,OP510050.SH,ETF期权,P,欧式,2.45,201708,20170823,0.02,20170629,20170823,20170823,20170824,人民币元,0.0001
10000945.SH,SSE,华夏上证50ETF期权1707认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201707,20170726,0.0021,20170711,20170726,20170726,20170727,人民币元,0.0001
10000948.SH,SSE,华夏上证50ETF期权1708认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201708,20170823,0.1374,20170711,20170823,20170823,20170824,人民币元,0.0001
10000946.SH,SSE,华夏上证50ETF期权1707认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201707,20170726,0.1271,20170711,20170726,20170726,20170727,人民币元,0.0001
10000049.SH,SSE,华夏上证50ETF期权1503认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201503,20150325,0.043,20150212,20150325,20150325,20150326,人民币元,0.0001
10000050.SH,SSE,华夏上证50ETF期权1503认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201503,20150325,0.1625,20150212,20150325,20150325,20150326,人民币元,0.0001
10000051.SH,SSE,华夏上证50ETF期权1504认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201504,20150422,0.0672,20150212,20150422,20150422,20150423,人民币元,0.0001
10000052.SH,SSE,华夏上证50ETF期权1504认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201504,20150422,0.1842,20150212,20150422,20150422,20150423,人民币元,0.0001
10000053.SH,SSE,华夏上证50ETF期权1506认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201506,20150624,0.1169,20150212,20150624,20150624,20150625,人民币元,0.0001
10000054.SH,SSE,华夏上证50ETF期权1506认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201506,20150624,0.2288,20150212,20150624,20150624,20150625,人民币元,0.0001
10000055.SH,SSE,华夏上证50ETF期权1509认购2.50,10000.0,OP510050.SH,ETF期权,C,欧式,2.5,201509,20150923,0.1712,20150212,20150923,20150923,20150924,人民币元,0.0001
10000947.SH,SSE,华夏上证50ETF期权1708认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201708,20170823,0.0127,20170711,20170823,20170823,20170824,人民币元,0.0001
10000822.SH,SSE,华夏上证50ETF期权1706认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201706,20170628,0.0759,20161206,20170628,20170628,20170629,人民币元,0.0001
10000818.SH,SSE,华夏上证50ETF期权1701认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201701,20170125,0.0138,20161206,20170125,20170125,20170126,人民币元,0.0001
10000896.SH,SSE,华夏上证50ETF期权1712认沽2.405,10000.0,OP510050.SH,ETF期权,P,欧式,2.405,201712,20171227,0.1426,20170427,20171227,20171227,20171228,人民币元,0.0001
10000056.SH,SSE,华夏上证50ETF期权1509认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201509,20150923,0.2673,20150212,20150923,20150923,20150924,人民币元,0.0001
10001051.SH,SSE,华夏上证50ETF期权1711认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,201711,20171122,0.0001,20171114,20171122,20171122,20171123,人民币元,0.0001
10001054.SH,SSE,华夏上证50ETF期权1712认沽3.044,10185.0,OP510050.SH,ETF期权,P,欧式,3.044,201712,20171227,0.172,20171114,20171227,20171227,20171228,人民币元,0.0001
10001052.SH,SSE,华夏上证50ETF期权1711认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,201711,20171122,0.172,20171114,20171122,20171122,20171123,人民币元,0.0001
10001053.SH,SSE,华夏上证50ETF期权1712认购3.044,10185.0,OP510050.SH,ETF期权,C,欧式,3.044,201712,20171227,0.0052,20171114,20171227,20171227,20171228,人民币元,0.0001
10001415.SH,SSE,华夏上证50ETF期权1808认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201808,20180822,0.0118,20180725,20180822,20180822,20180823,人民币元,0.0001
10001416.SH,SSE,华夏上证50ETF期权1808认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201808,20180822,0.2037,20180725,20180822,20180822,20180823,人民币元,0.0001
10001417.SH,SSE,华夏上证50ETF期权1903认购2.352,10202.0,OP510050.SH,ETF期权,C,欧式,2.352,201903,20190327,0.3129,20180726,20190327,20190327,20190328,人民币元,0.0001
10000001.SH,SSE,华夏上证50ETF期权1503认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201503,20150325,0.1812,20150209,20150325,20150325,20150326,人民币元,0.0001
10000002.SH,SSE,华夏上证50ETF期权1503认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201503,20150325,0.1528,20150209,20150325,20150325,20150326,人民币元,0.0001
10000003.SH,SSE,华夏上证50ETF期权1503认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201503,20150325,0.1276,20150209,20150325,20150325,20150326,人民币元,0.0001
10000004.SH,SSE,华夏上证50ETF期权1503认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201503,20150325,0.1054,20150209,20150325,20150325,20150326,人民币元,0.0001
10000005.SH,SSE,华夏上证50ETF期权1503认购2.40,10000.0,OP510050.SH,ETF期权,C,欧式,2.4,201503,20150325,0.0862,20150209,20150325,20150325,20150326,人民币元,0.0001
10000006.SH,SSE,华夏上证50ETF期权1503认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201503,20150325,0.0788,20150209,20150325,20150325,20150326,人民币元,0.0001
10000007.SH,SSE,华夏上证50ETF期权1503认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201503,20150325,0.1001,20150209,20150325,20150325,20150326,人民币元,0.0001
10000008.SH,SSE,华夏上证50ETF期权1503认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201503,20150325,0.1246,20150209,20150325,20150325,20150326,人民币元,0.0001
10000009.SH,SSE,华夏上证50ETF期权1503认沽2.35,10000.0,OP510050.SH,ETF期权,P,欧式,2.35,201503,20150325,0.1522,20150209,20150325,20150325,20150326,人民币元,0.0001
10000010.SH,SSE,华夏上证50ETF期权1503认沽2.40,10000.0,OP510050.SH,ETF期权,P,欧式,2.4,201503,20150325,0.1828,20150209,20150325,20150325,20150326,人民币元,0.0001
10000011.SH,SSE,华夏上证50ETF期权1504认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201504,20150422,0.2176,20150209,20150422,20150422,20150423,人民币元,0.0001
10000012.SH,SSE,华夏上证50ETF期权1504认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201504,20150422,0.1903,20150209,20150422,20150422,20150423,人民币元,0.0001
10000013.SH,SSE,华夏上证50ETF期权1504认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201504,20150422,0.1655,20150209,20150422,20150422,20150423,人民币元,0.0001
10000014.SH,SSE,华夏上证50ETF期权1504认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201504,20150422,0.1431,20150209,20150422,20150422,20150423,人民币元,0.0001
10000015.SH,SSE,华夏上证50ETF期权1504认购2.40,10000.0,OP510050.SH,ETF期权,C,欧式,2.4,201504,20150422,0.1231,20150209,20150422,20150422,20150423,人民币元,0.0001
10000016.SH,SSE,华夏上证50ETF期权1504认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201504,20150422,0.108,20150209,20150422,20150422,20150423,人民币元,0.0001
10000017.SH,SSE,华夏上证50ETF期权1504认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201504,20150422,0.1303,20150209,20150422,20150422,20150423,人民币元,0.0001
10000018.SH,SSE,华夏上证50ETF期权1504认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201504,20150422,0.1551,20150209,20150422,20150422,20150423,人民币元,0.0001
10000019.SH,SSE,华夏上证50ETF期权1504认沽2.35,10000.0,OP510050.SH,ETF期权,P,欧式,2.35,201504,20150422,0.1823,20150209,20150422,20150422,20150423,人民币元,0.0001
10000020.SH,SSE,华夏上证50ETF期权1504认沽2.40,10000.0,OP510050.SH,ETF期权,P,欧式,2.4,201504,20150422,0.2119,20150209,20150422,20150422,20150423,人民币元,0.0001
10000021.SH,SSE,华夏上证50ETF期权1506认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201506,20150624,0.2815,20150209,20150624,20150624,20150625,人民币元,0.0001
10000022.SH,SSE,华夏上证50ETF期权1506认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201506,20150624,0.2555,20150209,20150624,20150624,20150625,人民币元,0.0001
10000023.SH,SSE,华夏上证50ETF期权1506认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201506,20150624,0.2314,20150209,20150624,20150624,20150625,人民币元,0.0001
10000024.SH,SSE,华夏上证50ETF期权1506认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201506,20150624,0.2091,20150209,20150624,20150624,20150625,人民币元,0.0001
10000025.SH,SSE,华夏上证50ETF期权1506认购2.40,10000.0,OP510050.SH,ETF期权,C,欧式,2.4,201506,20150624,0.1885,20150209,20150624,20150624,20150625,人民币元,0.0001
10000026.SH,SSE,华夏上证50ETF期权1506认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201506,20150624,0.156,20150209,20150624,20150624,20150625,人民币元,0.0001
10000027.SH,SSE,华夏上证50ETF期权1506认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201506,20150624,0.1793,20150209,20150624,20150624,20150625,人民币元,0.0001
10000028.SH,SSE,华夏上证50ETF期权1506认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201506,20150624,0.2044,20150209,20150624,20150624,20150625,人民币元,0.0001
10000029.SH,SSE,华夏上证50ETF期权1506认沽2.35,10000.0,OP510050.SH,ETF期权,P,欧式,2.35,201506,20150624,0.2313,20150209,20150624,20150624,20150625,人民币元,0.0001
10000030.SH,SSE,华夏上证50ETF期权1506认沽2.40,10000.0,OP510050.SH,ETF期权,P,欧式,2.4,201506,20150624,0.2599,20150209,20150624,20150624,20150625,人民币元,0.0001
10000031.SH,SSE,华夏上证50ETF期权1509认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201509,20150923,0.3536,20150209,20150923,20150923,20150924,人民币元,0.0001
10000032.SH,SSE,华夏上证50ETF期权1509认购2.25,10000.0,OP510050.SH,ETF期权,C,欧式,2.25,201509,20150923,0.3288,20150209,20150923,20150923,20150924,人民币元,0.0001
10000033.SH,SSE,华夏上证50ETF期权1509认购2.30,10000.0,OP510050.SH,ETF期权,C,欧式,2.3,201509,20150923,0.3054,20150209,20150923,20150923,20150924,人民币元,0.0001
10000034.SH,SSE,华夏上证50ETF期权1509认购2.35,10000.0,OP510050.SH,ETF期权,C,欧式,2.35,201509,20150923,0.2833,20150209,20150923,20150923,20150924,人民币元,0.0001
10000035.SH,SSE,华夏上证50ETF期权1509认购2.40,10000.0,OP510050.SH,ETF期权,C,欧式,2.4,201509,20150923,0.2626,20150209,20150923,20150923,20150924,人民币元,0.0001
10000036.SH,SSE,华夏上证50ETF期权1509认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201509,20150923,0.2055,20150209,20150923,20150923,20150924,人民币元,0.0001
10000037.SH,SSE,华夏上证50ETF期权1509认沽2.25,10000.0,OP510050.SH,ETF期权,P,欧式,2.25,201509,20150923,0.2294,20150209,20150923,20150923,20150924,人民币元,0.0001
10000038.SH,SSE,华夏上证50ETF期权1509认沽2.30,10000.0,OP510050.SH,ETF期权,P,欧式,2.3,201509,20150923,0.2546,20150209,20150923,20150923,20150924,人民币元,0.0001
10000039.SH,SSE,华夏上证50ETF期权1509认沽2.35,10000.0,OP510050.SH,ETF期权,P,欧式,2.35,201509,20150923,0.2813,20150209,20150923,20150923,20150924,人民币元,0.0001
10000040.SH,SSE,华夏上证50ETF期权1509认沽2.40,10000.0,OP510050.SH,ETF期权,P,欧式,2.4,201509,20150923,0.3092,20150209,20150923,20150923,20150924,人民币元,0.0001
10000041.SH,SSE,华夏上证50ETF期权1503认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201503,20150325,0.0571,20150210,20150325,20150325,20150326,人民币元,0.0001
10000043.SH,SSE,华夏上证50ETF期权1504认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201504,20150422,0.0829,20150210,20150422,20150422,20150423,人民币元,0.0001
10000045.SH,SSE,华夏上证50ETF期权1506认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201506,20150624,0.1462,20150210,20150624,20150624,20150625,人民币元,0.0001
10000047.SH,SSE,华夏上证50ETF期权1509认购2.45,10000.0,OP510050.SH,ETF期权,C,欧式,2.45,201509,20150923,0.1925,20150210,20150923,20150923,20150924,人民币元,0.0001
10000042.SH,SSE,华夏上证50ETF期权1503认沽2.45,10000.0,OP510050.SH,ETF期权,P,欧式,2.45,201503,20150325,0.1861,20150210,20150325,20150325,20150326,人民币元,0.0001
10000044.SH,SSE,华夏上证50ETF期权1504认沽2.45,10000.0,OP510050.SH,ETF期权,P,欧式,2.45,201504,20150422,0.2213,20150210,20150422,20150422,20150423,人民币元,0.0001
10000046.SH,SSE,华夏上证50ETF期权1506认沽2.45,10000.0,OP510050.SH,ETF期权,P,欧式,2.45,201506,20150624,0.2632,20150210,20150624,20150624,20150625,人民币元,0.0001
10000048.SH,SSE,华夏上证50ETF期权1509认沽2.45,10000.0,OP510050.SH,ETF期权,P,欧式,2.45,201509,20150923,0.3229,20150210,20150923,20150923,20150924,人民币元,0.0001
10000057.SH,SSE,华夏上证50ETF期权1503认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201503,20150325,0.0279,20150227,20150325,20150325,20150326,人民币元,0.0001
10000058.SH,SSE,华夏上证50ETF期权1503认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201503,20150325,0.1295,20150227,20150325,20150325,20150326,人民币元,0.0001
10000059.SH,SSE,华夏上证50ETF期权1504认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201504,20150422,0.0554,20150227,20150422,20150422,20150423,人民币元,0.0001
10000060.SH,SSE,华夏上证50ETF期权1504认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201504,20150422,0.1565,20150227,20150422,20150422,20150423,人民币元,0.0001
10000061.SH,SSE,华夏上证50ETF期权1506认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201506,20150624,0.0979,20150227,20150624,20150624,20150625,人民币元,0.0001
10000062.SH,SSE,华夏上证50ETF期权1506认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201506,20150624,0.1908,20150227,20150624,20150624,20150625,人民币元,0.0001
10000063.SH,SSE,华夏上证50ETF期权1509认购2.55,10000.0,OP510050.SH,ETF期权,C,欧式,2.55,201509,20150923,0.1515,20150227,20150923,20150923,20150924,人民币元,0.0001
10000064.SH,SSE,华夏上证50ETF期权1509认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201509,20150923,0.2221,20150227,20150923,20150923,20150924,人民币元,0.0001
10000073.SH,SSE,华夏上证50ETF期权1503认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201503,20150325,0.0035,20150318,20150325,20150325,20150326,人民币元,0.0001
10000074.SH,SSE,华夏上证50ETF期权1503认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201503,20150325,0.1129,20150318,20150325,20150325,20150326,人民币元,0.0001
10000949.SH,SSE,华夏上证50ETF期权1709认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201709,20170927,0.0269,20170711,20170927,20170927,20170928,人民币元,0.0001
10000950.SH,SSE,华夏上证50ETF期权1709认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201709,20170927,0.1515,20170711,20170927,20170927,20170928,人民币元,0.0001
10000951.SH,SSE,华夏上证50ETF期权1712认购2.651,10000.0,OP510050.SH,ETF期权,C,欧式,2.651,201712,20171227,0.0554,20170711,20171227,20171227,20171228,人民币元,0.0001
10000952.SH,SSE,华夏上证50ETF期权1712认沽2.651,10000.0,OP510050.SH,ETF期权,P,欧式,2.651,201712,20171227,0.1748,20170711,20171227,20171227,20171228,人民币元,0.0001
10001130.SH,SSE,华夏上证50ETF期权1803认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201803,20180328,0.0553,20171201,20180328,20180328,20180329,人民币元,0.0001
10001131.SH,SSE,华夏上证50ETF期权1806认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201806,20180627,0.2613,20171201,20180627,20180627,20180628,人民币元,0.0001
10001132.SH,SSE,华夏上证50ETF期权1806认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201806,20180627,0.082,20171201,20180627,20180627,20180628,人民币元,0.0001
10000881.SH,SSE,华夏上证50ETF期权1704认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201704,20170426,0.1233,20170420,20170426,20170426,20170427,人民币元,0.0001
10000882.SH,SSE,华夏上证50ETF期权1704认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201704,20170426,0.0001,20170420,20170426,20170426,20170427,人民币元,0.0001
10000883.SH,SSE,华夏上证50ETF期权1705认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201705,20170524,0.1283,20170420,20170524,20170524,20170525,人民币元,0.0001
10000884.SH,SSE,华夏上证50ETF期权1705认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201705,20170524,0.0013,20170420,20170524,20170524,20170525,人民币元,0.0001
10000885.SH,SSE,华夏上证50ETF期权1709认购2.20,10000.0,OP510050.SH,ETF期权,C,欧式,2.2,201709,20170927,0.1512,20170420,20170927,20170927,20170928,人民币元,0.0001
10000886.SH,SSE,华夏上证50ETF期权1709认沽2.20,10000.0,OP510050.SH,ETF期权,P,欧式,2.2,201709,20170927,0.0169,20170420,20170927,20170927,20170928,人民币元,0.0001
10001161.SH,SSE,华夏上证50ETF期权1802认沽3.00,10000.0,OP510050.SH,ETF期权,P,欧式,3.0,201802,20180228,0.1472,20180102,20180228,20180228,20180301,人民币元,0.0001
10001162.SH,SSE,华夏上证50ETF期权1802认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,201802,20180228,0.242,20180102,20180228,20180228,20180301,人民币元,0.0001
10001163.SH,SSE,华夏上证50ETF期权1803认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201803,20180328,0.2648,20180102,20180328,20180328,20180329,人民币元,0.0001
10001164.SH,SSE,华夏上证50ETF期权1803认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,201803,20180328,0.034,20180102,20180328,20180328,20180329,人民币元,0.0001
10001165.SH,SSE,华夏上证50ETF期权1803认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201803,20180328,0.0126,20180102,20180328,20180328,20180329,人民币元,0.0001
10001166.SH,SSE,华夏上证50ETF期权1803认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,201803,20180328,0.242,20180102,20180328,20180328,20180329,人民币元,0.0001
10001167.SH,SSE,华夏上证50ETF期权1806认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201806,20180627,0.3252,20180102,20180627,20180627,20180628,人民币元,0.0001
10001168.SH,SSE,华夏上证50ETF期权1806认购3.10,10000.0,OP510050.SH,ETF期权,C,欧式,3.1,201806,20180627,0.0875,20180102,20180627,20180627,20180628,人民币元,0.0001
10001169.SH,SSE,华夏上证50ETF期权1806认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201806,20180627,0.0359,20180102,20180627,20180627,20180628,人民币元,0.0001
10001170.SH,SSE,华夏上证50ETF期权1806认沽3.10,10000.0,OP510050.SH,ETF期权,P,欧式,3.1,201806,20180627,0.248,20180102,20180627,20180627,20180628,人民币元,0.0001
10001011.SH,SSE,华夏上证50ETF期权1711认购2.60,10000.0,OP510050.SH,ETF期权,C,欧式,2.6,201711,20171122,0.1493,20170928,20171122,20171122,20171123,人民币元,0.0001
10001012.SH,SSE,华夏上证50ETF期权1711认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201711,20171122,0.1063,20170928,20171122,20171122,20171123,人民币元,0.0001
10001013.SH,SSE,华夏上证50ETF期权1711认购2.70,10000.0,OP510050.SH,ETF期权,C,欧式,2.7,201711,20171122,0.0726,20170928,20171122,20171122,20171123,人民币元,0.0001
10001014.SH,SSE,华夏上证50ETF期权1711认购2.75,10000.0,OP510050.SH,ETF期权,C,欧式,2.75,201711,20171122,0.0484,20170928,20171122,20171122,20171123,人民币元,0.0001
10001015.SH,SSE,华夏上证50ETF期权1711认购2.80,10000.0,OP510050.SH,ETF期权,C,欧式,2.8,201711,20171122,0.0324,20170928,20171122,20171122,20171123,人民币元,0.0001
10001016.SH,SSE,华夏上证50ETF期权1711认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201711,20171122,0.0099,20170928,20171122,20171122,20171123,人民币元,0.0001
10001017.SH,SSE,华夏上证50ETF期权1711认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201711,20171122,0.0181,20170928,20171122,20171122,20171123,人民币元,0.0001
10001018.SH,SSE,华夏上证50ETF期权1711认沽2.70,10000.0,OP510050.SH,ETF期权,P,欧式,2.7,201711,20171122,0.034,20170928,20171122,20171122,20171123,人民币元,0.0001
10001019.SH,SSE,华夏上证50ETF期权1711认沽2.75,10000.0,OP510050.SH,ETF期权,P,欧式,2.75,201711,20171122,0.0601,20170928,20171122,20171122,20171123,人民币元,0.0001
10001020.SH,SSE,华夏上证50ETF期权1711认沽2.80,10000.0,OP510050.SH,ETF期权,P,欧式,2.8,201711,20171122,0.0936,20170928,20171122,20171122,20171123,人民币元,0.0001
10000987.SH,SSE,华夏上证50ETF期权1803认购2.504,10000.0,OP510050.SH,ETF期权,C,欧式,2.504,201803,20180328,0.2254,20170807,20180328,20180328,20180329,人民币元,0.0001
10000988.SH,SSE,华夏上证50ETF期权1803认沽2.504,10000.0,OP510050.SH,ETF期权,P,欧式,2.504,201803,20180328,0.0575,20170807,20180328,20180328,20180329,人民币元,0.0001
10000929.SH,SSE,华夏上证50ETF期权1709认购2.65,10000.0,OP510050.SH,ETF期权,C,欧式,2.65,201709,20170927,0.0355,20170626,20170927,20170927,20170928,人民币元,0.0001
10000930.SH,SSE,华夏上证50ETF期权1709认沽2.65,10000.0,OP510050.SH,ETF期权,P,欧式,2.65,201709,20170927,0.1366,20170626,20170927,20170927,20170928,人民币元,0.0001
10000931.SH,SSE,华夏上证50ETF期权1712认购2.602,10000.0,OP510050.SH,ETF期权,C,欧式,2.602,201712,20171227,0.0712,20170626,20171227,20171227,20171228,人民币元,0.0001
10000932.SH,SSE,华夏上证50ETF期权1712认沽2.602,10000.0,OP510050.SH,ETF期权,P,欧式,2.602,201712,20171227,0.1619,20170626,20171227,20171227,20171228,人民币元,0.0001
10000939.SH,SSE,华夏上证50ETF期权1708认沽2.50,10000.0,OP510050.SH,ETF期权,P,欧式,2.5,201708,20170823,0.037,20170629,20170823,20170823,20170824,人民币元,0.0001
10000940.SH,SSE,华夏上证50ETF期权1708认沽2.55,10000.0,OP510050.SH,ETF期权,P,欧式,2.55,201708,20170823,0.06,20170629,20170823,20170823,20170824,人民币元,0.0001
10000941.SH,SSE,华夏上证50ETF期权1708认沽2.60,10000.0,OP510050.SH,ETF期权,P,欧式,2.6,201708,20170823,0.09,20170629,20170823,20170823,20170824,人民币元,0.0001
