,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,per_unit,call_put,exercise_price,maturity_date,s_month,equities_close,maturity_time,iv,value,vega
3272,10001646.SH,20190129,SSE,0.0152,0.0152,0.0153,0.0185,0.015,0.0158,0.0158,0.3421,562175.0,14033.0,10000.0,-1,2.1,20190626,201906,2.448,0.4054794520547945,0.20321782308631486,-0.019565025503188116,1.33765212967611
3273,10001597.SH,20190129,SSE,0.2336,0.2336,0.2321,0.2525,0.2284,0.2484,0.2484,0.0279,666392.0,1166.0,10000.0,1,2.25,20190626,201906,2.448,0.4054794520547945,0.19851224423474134,0.1992451187445976,1.1480630127680942
3274,10001629.SH,20190129,SSE,0.2728,0.2729,0.2773,0.2911,0.2695,0.2865,0.2889,0.0119,332952.0,1743.0,10000.0,1,2.2,20190626,201906,2.448,0.4054794520547945,0.19886468662727558,0.24187216558081137,1.217485635834311
3275,10001660.SH,20190129,SSE,0.0076,0.0076,0.0094,0.0099,0.0063,0.0072,0.0072,4.2356,3434450.0,96622.0,10000.0,-1,2.3,20190227,201902,2.448,0.07945205479452055,0.18827903793953787,-0.0366423680431508,0.40456771134402025
3276,10001580.SH,20190129,SSE,0.1591,0.1591,0.1559,0.179,0.1516,0.1758,0.1753,0.2683,4392071.0,5926.0,10000.0,1,2.3,20190327,201903,2.448,0.15616438356164383,0.20849154642591822,0.12854897801766363,0.5998700463646485
3277,10001591.SH,20190129,SSE,0.0493,0.0493,0.0513,0.0576,0.0443,0.048,0.0476,1.1654,5954782.0,14731.0,10000.0,-1,2.4,20190327,201903,2.448,0.15616438356164383,0.18589462572623816,0.014449168261611911,0.5366071693647955
3278,10001602.SH,20190129,SSE,0.0848,0.0851,0.0827,0.0985,0.0814,0.096,0.096,0.2193,1981527.0,5122.0,10000.0,1,2.5,20190626,201906,2.448,0.4054794520547945,0.18527129990596408,0.04261116402897036,0.7555791737663747
3279,10001683.SH,20190129,SSE,0.1227,0.1227,0.1209,0.1363,0.1205,0.1343,0.1343,0.10099999999999999,1279750.0,2818.0,10000.0,1,2.5,20190925,201909,2.448,0.6547945205479452,0.19159498195491276,0.062281111213403184,0.9519757522295531
3280,10001653.SH,20190129,SSE,0.0624,0.0624,0.0586,0.0812,0.0572,0.0768,0.0768,15.7099,107225649.0,103983.0,10000.0,1,2.4,20190227,201902,2.448,0.07945205479452055,0.17553613364458104,0.053731223680762774,0.37197323351249506
3281,10001583.SH,20190129,SSE,0.0616,0.0616,0.0618,0.0766,0.0582,0.0742,0.0742,1.1888,8118676.0,13673.0,10000.0,1,2.45,20190327,201903,2.448,0.15616438356164383,0.1903060757344167,0.03942736222730181,0.5053158560634268
3282,10001694.SH,20190129,SSE,0.2179,0.2179,0.2189,0.2283,0.2086,0.2129,0.2129,0.0157,341751.0,609.0,10000.0,-1,2.6,20190925,201909,2.448,0.6547945205479452,0.16797938052401096,0.1624914075520829,0.7074860848385646
3283,10001596.SH,20190129,SSE,0.22,0.2197,0.2261,0.2288,0.2027,0.2049,0.2049,0.0952,2070028.0,1724.0,10000.0,-1,2.65,20190327,201903,2.448,0.15616438356164383,0.1537596228973403,0.1587003984750308,0.38669326526849723
3284,10001586.SH,20190129,SSE,0.0157,0.0157,0.0153,0.0222,0.013999999999999999,0.021,0.021,0.7778,1403102.0,29761.0,10000.0,1,2.6,20190327,201903,2.448,0.15616438356164383,0.18146966136619813,-0.023314830070396253,0.4150652277820621
3285,10001418.SH,20190129,SSE,0.0882,0.0882,0.085,0.1049,0.0834,0.1019,0.1019,0.4871,4664213.61,4477.0,10202.0,1,2.401,20190327,201903,2.448,0.15616438356164383,0.19362544134010612,0.06555033343639427,0.5359777452208778
3286,10001420.SH,20190129,SSE,0.0406,0.0413,0.0396,0.053,0.0384,0.0511,0.0511,0.4188,1925816.24,6646.0,10202.0,1,2.5,20190327,201903,2.448,0.15616438356164383,0.1866207041976803,0.015694200457006202,0.47451652795591803
3287,10001686.SH,20190129,SSE,0.045,0.045,0.0468,0.0504,0.0442,0.0456,0.0456,0.2284,1071452.0,5808.0,10000.0,-1,2.2,20190925,201909,2.448,0.6547945205479452,0.18699638785491768,0.0025793459124643925,1.6597272973054604
3288,10001685.SH,20190129,SSE,0.0844,0.0838,0.0846,0.0953,0.0807,0.094,0.094,0.2614,2300531.0,7568.0,10000.0,1,2.6,20190925,201909,2.448,0.6547945205479452,0.1883039064817461,0.028341735146618086,0.7074860848385646
3289,10001637.SH,20190129,SSE,0.3134,0.315,0.3081,0.335,0.3081,0.3311,0.3311,0.0266,843882.0,1226.0,10000.0,1,2.15,20190626,201906,2.448,0.4054794520547945,0.2109158925357864,0.28746271132288603,1.280965842449936
3290,10001643.SH,20190129,SSE,0.33899999999999997,0.3388,0.3346,0.3589,0.33399999999999996,0.3544,0.3585,0.0332,1148002.0,888.0,10000.0,1,2.1,20190327,201903,2.448,0.15616438356164383,0.2294286245980217,0.2888064371020642,0.7226841801059901
3291,10001678.SH,20190129,SSE,0.2671,0.2671,0.2656,0.2853,0.2636,0.2805,0.2815,0.0245,663152.0,582.0,10000.0,1,2.25,20190925,201909,2.448,0.6547945205479452,0.20285401530579006,0.2203305560491562,1.5634535978813682
3292,10001417.SH,20190129,SSE,0.1201,0.1201,0.1173,0.1369,0.1147,0.135,0.135,0.1943,2475234.75,2722.0,10202.0,1,2.352,20190327,201903,2.448,0.15616438356164383,0.19868208485136546,0.09456672900329277,0.5669295790488039
3293,10001427.SH,20190129,SSE,0.0496,0.0496,0.0516,0.0578,0.0446,0.0476,0.0476,0.2057,1088832.93,3398.0,10202.0,-1,2.401,20190327,201903,2.448,0.15616438356164383,0.18370827087596275,0.01488293899924309,0.5359777452208778
3294,10001664.SH,20190129,SSE,0.0854,0.0854,0.0888,0.0959,0.0732,0.0776,0.0776,7.6257,64114134.0,52664.0,10000.0,-1,2.5,20190227,201902,2.448,0.07945205479452055,0.17484541011454957,0.053379241833723556,0.3403414009788294
3295,10001630.SH,20190129,SSE,0.0296,0.0299,0.0307,0.034,0.0282,0.0293,0.0293,0.171,527415.0,10618.0,10000.0,-1,2.2,20190626,201906,2.448,0.4054794520547945,0.19548815828365396,-0.013990743554805007,1.217485635834311
3296,10001428.SH,20190129,SSE,0.0735,0.0722,0.0754,0.0818,0.065,0.0677,0.0674,0.344,2591576.31,3123.0,10202.0,-1,2.45,20190327,201903,2.448,0.15616438356164383,0.17814797612959493,0.03760716544132148,0.5053158560634268
3297,10001521.SH,20190129,SSE,0.2679,0.2668,0.2696,0.2889,0.2656,0.28300000000000003,0.2849,0.0095,267248.53,1465.0,10202.0,1,2.205,20190626,201906,2.448,0.4054794520547945,0.19988306167526043,0.2374679309090042,1.2107942802264806
3298,10001657.SH,20190129,SSE,0.0011,0.0011,0.0012,0.0013,0.0009,0.0011,0.0011,0.3671,40085.0,19806.0,10000.0,-1,2.15,20190227,201902,2.448,0.07945205479452055,0.22656388210814465,-0.07995749786660811,0.45432698070647176
3299,10001430.SH,20190129,SSE,0.1357,0.1357,0.1418,0.1453,0.1233,0.1261,0.1261,0.1619,2229656.28,2194.0,10202.0,-1,2.549,20190327,201903,2.448,0.15616438356164383,0.17000342655467204,0.09208181612070598,0.4449776984947831
3300,10001668.SH,20190129,SSE,0.0006,0.0006,0.0006,0.0007,0.0001,0.0004,0.0004,0.4132,18364.0,23180.0,10000.0,-1,2.05,20190227,201902,2.448,0.07945205479452055,0.2596298504196308,-0.09728720724751871,0.48731711295386554
3301,10001656.SH,20190129,SSE,0.0008,0.0008,0.0008,0.0011,0.0006,0.001,0.001,0.3882,33662.0,18297.0,10000.0,-1,2.1,20190227,201902,2.448,0.07945205479452055,0.2576634601862994,-0.08975227224027438,0.4708885124886483
3302,10001522.SH,20190129,SSE,0.0306,0.0306,0.0313,0.035,0.028999999999999998,0.0303,0.0302,0.1018,329359.33,4024.0,10202.0,-1,2.205,20190626,201906,2.448,0.4054794520547945,0.19543005706793193,-0.013435362201774326,1.2107942802264806
3303,10001431.SH,20190129,SSE,0.1744,0.1744,0.18100000000000002,0.1839,0.1597,0.1635,0.1629,0.0766,1354793.97,918.0,10202.0,-1,2.5980000000000003,20190327,201903,2.448,0.15616438356164383,0.16852311159523226,0.12307802780305543,0.41622055291754656
3304,10001612.SH,20190129,SSE,0.1693,0.1693,0.1722,0.1776,0.1587,0.1619,0.1621,0.0185,311873.0,759.0,10000.0,-1,2.55,20190626,201906,2.448,0.4054794520547945,0.17489563290886795,0.11463778818155634,0.677614711180235
3305,10001670.SH,20190129,SSE,0.002,0.002,0.002,0.0023,0.002,0.0021,0.0021,0.1683,35027.0,11511.0,10000.0,-1,2.05,20190327,201903,2.448,0.15616438356164383,0.2343758018209554,-0.06503772657231854,0.7511849970038299
3306,10001651.SH,20190129,SSE,0.1389,0.1389,0.1324,0.1616,0.1313,0.1559,0.1559,2.0623,29744931.0,22237.0,10000.0,1,2.3,20190227,201902,2.448,0.07945205479452055,0.180359260311582,0.11306531036536094,0.40456771134402025
3307,10001433.SH,20190129,SSE,0.266,0.2618,0.2605,0.2703,0.244,0.2477,0.248,0.0537,1407443.44,1648.0,10202.0,-1,2.696,20190327,201903,2.448,0.15616438356164383,0.15651882129040817,0.19241240814833072,0.36151775769334304
3308,10001655.SH,20190129,SSE,0.0179,0.0179,0.016,0.0279,0.0156,0.0267,0.0267,10.0599,22364093.0,106595.0,10000.0,1,2.5,20190227,201902,2.448,0.07945205479452055,0.17121543210071072,0.00340447608994654,0.3403414009788294
3309,10001426.SH,20190129,SSE,0.0332,0.0332,0.0342,0.0395,0.0297,0.0315,0.0315,0.2659,944727.64,5410.0,10202.0,-1,2.352,20190327,201903,2.448,0.15616438356164383,0.1864121730374887,-0.004947863085028814,0.5669295790488039
3310,10001509.SH,20190129,SSE,0.0298,0.0298,0.0284,0.0371,0.0284,0.0362,0.0362,0.1474,495218.34,4320.0,10202.0,1,2.696,20190626,201906,2.448,0.4054794520547945,0.18309376471496314,-0.01292034972351952,0.47060098222425606
3311,10001589.SH,20190129,SSE,0.0204,0.0204,0.0208,0.0247,0.0179,0.0198,0.0198,0.8390000000000001,1811778.0,20337.0,10000.0,-1,2.3,20190327,201903,2.448,0.15616438356164383,0.19118956996721026,-0.02280345647598181,0.5998700463646485
3312,10001594.SH,20190129,SSE,0.1363,0.1363,0.1399,0.1476,0.124,0.1264,0.1265,0.2417,3283870.0,2778.0,10000.0,-1,2.55,20190327,201903,2.448,0.15616438356164383,0.168707656821539,0.09268850437875154,0.4443825551900893
3313,10001681.SH,20190129,SSE,0.1725,0.1725,0.1686,0.188,0.1685,0.1846,0.1845,0.1659,2910746.0,2676.0,10000.0,1,2.4,20190925,201909,2.448,0.6547945205479452,0.1949100619598539,0.11289568665148364,1.2101016043334438
3314,10001501.SH,20190129,SSE,0.1949,0.1949,0.1897,0.2138,0.18899999999999997,0.2079,0.2102,0.0302,612536.24,1087.0,10202.0,1,2.303,20190626,201906,2.448,0.4054794520547945,0.1920647410469617,0.15780055952484107,1.0692271629379972
3315,10001680.SH,20190129,SSE,0.2015,0.2006,0.2024,0.2175,0.1992,0.2155,0.2155,0.0217,452014.0,861.0,10000.0,1,2.35,20190925,201909,2.448,0.6547945205479452,0.19927724424425003,0.14471261935709734,1.3358431461073625
3316,10001516.SH,20190129,SSE,0.2019,0.2019,0.2063,0.2111,0.19,0.1934,0.1934,0.0187,380028.58,501.0,10202.0,-1,2.5980000000000003,20190626,201906,2.448,0.4054794520547945,0.17328641626271457,0.1472351880545708,0.6056338630174996
3317,10001669.SH,20190129,SSE,0.3888,0.3905,0.381,0.4079,0.38,0.4075,0.4073,0.0322,1272301.0,1452.0,10000.0,1,2.05,20190327,201903,2.448,0.15616438356164383,0.29403279524382053,0.33553510410076703,0.7511849970038299
3318,10001661.SH,20190129,SSE,0.0163,0.0163,0.0176,0.0204,0.0133,0.015,0.015,8.1542,13871595.0,118492.0,10000.0,-1,2.35,20190227,201902,2.448,0.07945205479452055,0.18475684155965982,-0.01753820532436179,0.38817421576574934
3319,10001438.SH,20190129,SSE,0.0127,0.0127,0.0129,0.0158,0.0115,0.0125,0.0125,0.1301,180964.1,5537.0,10202.0,-1,2.254,20190327,201903,2.448,0.15616438356164383,0.19455580118677618,-0.035876337515927226,0.6288882309292123
3320,10001672.SH,20190129,SSE,0.0113,0.0113,0.0087,0.0133,0.0087,0.0114,0.0114,0.2399,285173.0,10807.0,10000.0,-1,2.05,20190626,201906,2.448,0.4054794520547945,0.20743395441342904,-0.019259454132904363,1.38700430566104
3321,10001503.SH,20190129,SSE,0.1329,0.132,0.1288,0.15,0.1287,0.1472,0.1472,0.0633,886496.67,2266.0,10202.0,1,2.401,20190626,201906,2.448,0.4054794520547945,0.19090015848678238,0.09257987309405014,0.9144967072442325
3322,10001595.SH,20190129,SSE,0.1759,0.1759,0.1862,0.1871,0.1611,0.1636,0.1636,0.2039,3621874.0,3465.0,10000.0,-1,2.6,20190327,201903,2.448,0.15616438356164383,0.1627517832043625,0.12439721085128741,0.4150652277820621
3323,10001614.SH,20190129,SSE,0.2405,0.2405,0.2452,0.25,0.2257,0.2261,0.22899999999999998,0.026000000000000002,618231.0,979.0,10000.0,-1,2.65,20190626,201906,2.448,0.4054794520547945,0.1622620426784775,0.18608992720421513,0.5317663596972886
3324,10001518.SH,20190129,SSE,0.2727,0.2727,0.2821,0.2856,0.2623,0.2623,0.2623,0.012,336075.3,674.0,10202.0,-1,2.696,20190626,201906,2.448,0.4054794520547945,0.1609567971527262,0.22321065080478975,0.47060098222425606
3325,10001645.SH,20190129,SSE,0.3568,0.3566,0.3525,0.3794,0.3509,0.3718,0.3741,0.009000000000000001,326412.0,1572.0,10000.0,1,2.1,20190626,201906,2.448,0.4054794520547945,0.2066405809949956,0.33549020412918695,1.33765212967611
3326,10001692.SH,20190129,SSE,0.159,0.159,0.163,0.1683,0.1511,0.1568,0.1568,0.0662,1063201.0,1949.0,10000.0,-1,2.5,20190925,201909,2.448,0.6547945205479452,0.17509485545546294,0.09773183485337933,0.9519757522295531
3327,10001673.SH,20190129,SSE,0.0081,0.0081,0.0078,0.0131,0.0067,0.0126,0.0126,5.2022,5246916.0,103044.0,10000.0,1,2.55,20190227,201902,2.448,0.07945205479452055,0.16541595527389524,-0.018528930540067323,0.32499325716937927
3328,10001590.SH,20190129,SSE,0.0323,0.0323,0.0335,0.0386,0.0289,0.0309,0.0309,0.9982,3365279.0,15122.0,10000.0,-1,2.35,20190327,201903,2.448,0.15616438356164383,0.18638725484692986,-0.005695366914546751,0.5681962429980713
3329,10001582.SH,20190129,SSE,0.0882,0.0882,0.0882,0.1059,0.0838,0.10300000000000001,0.10300000000000001,1.0283,9652297.0,12112.0,10000.0,1,2.4,20190327,201903,2.448,0.15616438356164383,0.19501074080766828,0.0661134442834812,0.5366071693647955
3330,10001421.SH,20190129,SSE,0.0263,0.0263,0.0252,0.0355,0.0246,0.034,0.034,0.3435,1055439.75,8148.0,10202.0,1,2.549,20190327,201903,2.448,0.15616438356164383,0.1841837522874163,-0.004789263980371716,0.4449776984947831
3331,10001505.SH,20190129,SSE,0.0848,0.0847,0.0833,0.098,0.0824,0.0966,0.096,0.0906,829623.58,1572.0,10202.0,1,2.5,20190626,201906,2.448,0.4054794520547945,0.1862434844489147,0.04261116402897036,0.7555791737663747
3332,10001504.SH,20190129,SSE,0.1075,0.1069,0.10300000000000001,0.1234,0.10300000000000001,0.1204,0.1193,0.0907,1045201.02,3489.0,10202.0,1,2.45,20190626,201906,2.448,0.4054794520547945,0.1883791428436954,0.06584484599712481,0.8354989022247996
3333,10001644.SH,20190129,SSE,0.0029,0.0029,0.0025,0.0036,0.0025,0.003,0.003,0.1858,57281.0,13942.0,10000.0,-1,2.1,20190327,201903,2.448,0.15616438356164383,0.22085252621145024,-0.061922314335132844,0.7226841801059901
3334,10001469.SH,20190129,SSE,0.0027,0.0027,0.0026,0.0037,0.0026,0.0035,0.0035,0.2616,88560.5,44778.0,10202.0,1,2.7939999999999996,20190327,201903,2.448,0.15616438356164383,0.19274148965718652,-0.0706328543531125,0.3111378714516567
3335,10001689.SH,20190129,SSE,0.0907,0.0907,0.0928,0.0978,0.0868,0.0904,0.0897,0.0387,353725.0,2334.0,10000.0,-1,2.35,20190925,201909,2.448,0.6547945205479452,0.1821306399130465,0.03211491984883985,1.3358431461073625
3336,10001648.SH,20190129,SSE,0.282,0.282,0.2773,0.3048,0.2724,0.3003,0.3003,0.2979,8554912.0,3939.0,10000.0,1,2.15,20190227,201902,2.448,0.07945205479452055,0.2173197085848101,0.21951201365611972,0.45432698070647176
3337,10001520.SH,20190129,SSE,0.0408,0.0408,0.0424,0.0461,0.0381,0.0401,0.0401,0.1893,806468.1,3138.0,10202.0,-1,2.254,20190626,201906,2.448,0.4054794520547945,0.19187161113245316,-0.006321833478522776,1.1422842485899016
3338,10001598.SH,20190129,SSE,0.1969,0.1969,0.1921,0.21600000000000003,0.1921,0.2114,0.2114,0.0475,949738.0,3273.0,10000.0,1,2.3,20190626,201906,2.448,0.4054794520547945,0.19490170165754506,0.16003609623823367,1.0738084492792108
3339,10001603.SH,20190129,SSE,0.0635,0.0635,0.0631,0.0787,0.063,0.07400000000000001,0.07400000000000001,0.4857,3409291.0,4197.0,10000.0,1,2.55,20190626,201906,2.448,0.4054794520547945,0.1806034136591838,0.023327575578515836,0.677614711180235
3340,10001667.SH,20190129,SSE,0.3805,0.3805,0.37,0.4037,0.37,0.3982,0.3982,0.31,11978284.0,3737.0,10000.0,1,2.05,20190227,201902,2.448,0.07945205479452055,7.888609052210118e-31,0.30202352635135354,0.48731711295386554
3341,10001422.SH,20190129,SSE,0.0161,0.0161,0.0157,0.0226,0.0148,0.0218,0.0218,0.3173,626344.65,5935.0,10202.0,1,2.5980000000000003,20190327,201903,2.448,0.15616438356164383,0.18288236222961818,-0.022640249949192892,0.41622055291754656
3342,10001604.SH,20190129,SSE,0.051,0.051,0.0485,0.0615,0.0485,0.0597,0.0597,0.4222,2320988.0,4503.0,10000.0,1,2.6,20190626,201906,2.448,0.4054794520547945,0.18358033517332795,0.007757428027029167,0.6027083753870693
3343,10001638.SH,20190129,SSE,0.0211,0.0214,0.0215,0.0253,0.0206,0.0213,0.0213,0.2496,566468.0,7368.0,10000.0,-1,2.15,20190626,201906,2.448,0.4054794520547945,0.19817743027359302,-0.01799635806110994,1.280965842449936
3344,10001662.SH,20190129,SSE,0.031,0.031,0.0333,0.0378,0.0261,0.0288,0.0288,18.3387,58570482.0,152557.0,10000.0,-1,2.4,20190227,201902,2.448,0.07945205479452055,0.18298853740160043,0.0038647673483953593,0.37197323351249506
3345,10001613.SH,20190129,SSE,0.2019,0.2,0.2074,0.21100000000000002,0.1908,0.1948,0.1948,0.0531,1065041.0,3796.0,10000.0,-1,2.6,20190626,201906,2.448,0.4054794520547945,0.1732620712366279,0.14866380087844933,0.6027083753870693
3346,10001519.SH,20190129,SSE,0.2304,0.2304,0.2315,0.249,0.2254,0.2443,0.2462,0.0177,425191.81,674.0,10202.0,1,2.254,20190626,201906,2.448,0.4054794520547945,0.19597852694396278,0.19597722258884387,1.1422842485899016
3347,10001605.SH,20190129,SSE,0.038,0.038,0.0377,0.0478,0.0367,0.0443,0.0443,0.2443,1053331.0,4330.0,10000.0,1,2.65,20190626,201906,2.448,0.4054794520547945,0.17948254372560957,-0.004412605895584676,0.5317663596972886
3348,10001432.SH,20190129,SSE,0.217,0.2169,0.2236,0.2262,0.2011,0.204,0.2033,0.0639,1389027.81,1766.0,10202.0,-1,2.647,20190327,201903,2.448,0.15616438356164383,0.16326850883018268,0.15657191314309737,0.3883668784507577
3349,10001434.SH,20190129,SSE,0.315,0.3082,0.3156,0.3174,0.2897,0.2932,0.297,0.0346,1073176.95,3972.0,10202.0,-1,2.745,20190327,201903,2.448,0.15616438356164383,0.13699525336121277,0.23043666368195015,0.3357541534975206
3350,10001429.SH,20190129,SSE,0.1016,0.102,0.1046,0.1119,0.0917,0.0943,0.0947,0.2848,2947408.81,2288.0,10202.0,-1,2.5,20190327,201903,2.448,0.15616438356164383,0.17374270122715746,0.0637180829069135,0.47451652795591803
3351,10001688.SH,20190129,SSE,0.0726,0.0726,0.0749,0.0791,0.0702,0.073,0.073,0.1528,1130341.0,3059.0,10000.0,-1,2.3,20190925,201909,2.448,0.6547945205479452,0.18371237026818088,0.018704610201403793,1.4546705087936393
3352,10001517.SH,20190129,SSE,0.2387,0.2393,0.2425,0.2471,0.2249,0.2308,0.22899999999999998,0.0141,343440.13,451.0,10202.0,-1,2.647,20190626,201906,2.448,0.4054794520547945,0.17612897960453633,0.18375496796161905,0.5358973942488028
3353,10001470.SH,20190129,SSE,0.364,0.3573,0.3632,0.365,0.3382,0.3439,0.34600000000000003,0.0303,1088185.11,4464.0,10202.0,-1,2.7939999999999996,20190327,201903,2.448,0.15616438356164383,0.1847679495980642,0.2704742140038161,0.3111378714516567
3354,10001635.SH,20190129,SSE,0.29100000000000004,0.2907,0.2881,0.3105,0.2842,0.3061,0.3094,0.0854,2513693.0,1391.0,10000.0,1,2.15,20190327,201903,2.448,0.15616438356164383,0.215847811820305,0.24456461104188887,0.6930556466165968
3355,10001506.SH,20190129,SSE,0.0664,0.0664,0.0645,0.0791,0.0643,0.0768,0.0768,0.2229,1614110.45,2322.0,10202.0,1,2.549,20190626,201906,2.448,0.4054794520547945,0.18468811767159155,0.023675925114065466,0.6791473971268958
3356,10001663.SH,20190129,SSE,0.0546,0.0546,0.0574,0.0629,0.0455,0.0485,0.0485,15.7975,84931017.0,89160.0,10000.0,-1,2.45,20190227,201902,2.448,0.07945205479452055,0.17624224704910052,0.027522797547331557,0.3560142794903062
3357,10001687.SH,20190129,SSE,0.0583,0.0583,0.057999999999999996,0.0634,0.0559,0.0582,0.0582,0.0829,493248.0,3364.0,10000.0,-1,2.25,20190925,201909,2.448,0.6547945205479452,0.18545697454705962,0.009033907775409578,1.5634535978813682
3358,10001514.SH,20190129,SSE,0.1386,0.1388,0.1425,0.147,0.1295,0.1336,0.1326,0.0215,303182.02,598.0,10202.0,-1,2.5,20190626,201906,2.448,0.4054794520547945,0.17860280979877796,0.08432521638363144,0.7555791737663747
3359,10001647.SH,20190129,SSE,0.3307,0.3307,0.3307,0.3531,0.3217,0.3497,0.3497,0.248,8364649.0,3944.0,10000.0,1,2.1,20190227,201902,2.448,0.07945205479452055,0.22132128972608578,0.25963785032052544,0.4708885124886483
3360,10001654.SH,20190129,SSE,0.0358,0.0358,0.0329,0.0502,0.0322,0.0477,0.0477,17.48,72727832.0,110725.0,10000.0,1,2.45,20190227,201902,2.448,0.07945205479452055,0.1735298896002283,0.027468642841626423,0.3560142794903062
3361,10001512.SH,20190129,SSE,0.0888,0.0888,0.0918,0.0972,0.0836,0.0859,0.0859,0.0498,459946.97,1412.0,10202.0,-1,2.401,20190626,201906,2.448,0.4054794520547945,0.18286825953642843,0.03609352815691924,0.9144967072442325
3362,10001622.SH,20190129,SSE,0.2758,0.2758,0.2853,0.29,0.265,0.2661,0.2661,0.0372,1046010.0,1574.0,10000.0,-1,2.7,20190626,201906,2.448,0.4054794520547945,0.16212826371951888,0.22654987203060029,0.46548230765314696
3363,10001441.SH,20190129,SSE,0.2855,0.285,0.2767,0.307,0.2767,0.3041,0.3041,0.0723,2125967.23,5380.0,10202.0,1,2.156,20190327,201903,2.448,0.15616438356164383,0.24290251754532477,0.23943274561772965,0.6894359910792847
3364,10001608.SH,20190129,SSE,0.0685,0.0685,0.0679,0.0763,0.0645,0.0665,0.0665,0.2356,1646276.0,4796.0,10000.0,-1,2.35,20190626,201906,2.448,0.4054794520547945,0.18500872756534448,0.01752434351010934,0.9960208084788468
3365,10001502.SH,20190129,SSE,0.1622,0.1622,0.1643,0.18,0.1593,0.1768,0.177,0.0304,524450.13,1110.0,10202.0,1,2.352,20190626,201906,2.448,0.4054794520547945,0.19290479008427314,0.12326346659493659,0.9928555167332405
3366,10001440.SH,20190129,SSE,0.0075,0.0075,0.0063,0.0094,0.0062,0.0075,0.0075,0.2525,205340.76,15057.0,10202.0,-1,2.205,20190327,201903,2.448,0.15616438356164383,0.19925310263423568,-0.04704596686616669,0.65945416360056
3367,10001581.SH,20190129,SSE,0.1214,0.1215,0.1172,0.1399,0.115,0.1377,0.1377,0.4044,5148476.0,7657.0,10000.0,1,2.35,20190327,201903,2.448,0.15616438356164383,0.20273605615086332,0.09581298834320995,0.5681962429980713
3368,10001436.SH,20190129,SSE,0.0207,0.0207,0.0215,0.0253,0.0188,0.0201,0.0201,0.1214,268792.09,3927.0,10202.0,-1,2.303,20190327,201903,2.448,0.15616438356164383,0.1899253500368216,-0.02186247049140777,0.5979713363474354
3369,10001682.SH,20190129,SSE,0.1464,0.1464,0.1453,0.1598,0.1431,0.1573,0.1574,0.136,2076552.0,2730.0,10000.0,1,2.45,20190925,201909,2.448,0.6547945205479452,0.19211463673655177,0.0854102807591437,1.080953948119779
3370,10001511.SH,20190129,SSE,0.0695,0.0695,0.0691,0.0769,0.0649,0.068,0.068,0.111,802733.15,1504.0,10202.0,-1,2.352,20190626,201906,2.448,0.4054794520547945,0.18634877068388406,0.018172884614394036,0.9928555167332405
3371,10001423.SH,20190129,SSE,0.0087,0.0087,0.009000000000000001,0.0143,0.0084,0.0133,0.0133,0.3126,373305.46,8533.0,10202.0,1,2.647,20190327,201903,2.448,0.15616438356164383,0.18146557185698642,-0.0379935622603208,0.3883668784507577
3372,10001585.SH,20190130,SSE,0.0339,0.0339,0.0323,0.0387,0.0308,0.0333,0.0331,0.7726,2736278.0,20083.0,10000.0,1,2.55,20190327,201903,2.437,0.15342465753424658,0.1945704057425014,-0.009968000467449611,0.432151500221083
3373,10001691.SH,20190130,SSE,0.1318,0.1324,0.1357,0.1362,0.1281,0.1362,0.1362,0.0972,1293697.0,3026.0,10000.0,-1,2.45,20190925,201909,2.437,0.6520547945205479,0.17673434913034936,0.07646463135639459,1.0452392483704334
3374,10001610.SH,20190130,SSE,0.1078,0.1078,0.1098,0.1158,0.1066,0.1147,0.1144,0.1077,1203738.0,2718.0,10000.0,-1,2.45,20190626,201906,2.437,0.40273972602739727,0.18407229153265503,0.06298615062661517,0.8111592496020932
3375,10001621.SH,20190130,SSE,0.0352,0.0352,0.0338,0.0382,0.0331,0.0347,0.0349,0.1812,655810.0,6211.0,10000.0,1,2.7,20190626,201906,2.437,0.40273972602739727,0.1874942339129565,-0.015599954505169045,0.44754871934310353
3376,10001690.SH,20190130,SSE,0.1098,0.1098,0.1132,0.11599999999999999,0.1066,0.114,0.114,0.0237,264896.0,3000.0,10000.0,-1,2.4,20190925,201909,2.437,0.6520547945205479,0.17975536817700016,0.05363970935579665,1.1741168070676606
3377,10001602.SH,20190130,SSE,0.096,0.096,0.0931,0.1026,0.0922,0.0956,0.0956,0.1045,1020019.0,4893.0,10000.0,1,2.5,20190626,201906,2.437,0.40273972602739727,0.19351993283638919,0.03750643786601504,0.7321094606666355
3378,10001635.SH,20190130,SSE,0.3094,0.3061,0.3,0.3129,0.2988,0.3028,0.3026,0.0381,1168763.0,1291.0,10000.0,1,2.15,20190327,201903,2.437,0.15342465753424658,0.26646435623333353,0.2345172915591116,0.6764821914787882
3379,10001679.SH,20190130,SSE,0.2459,0.2459,0.2401,0.254,0.2397,0.243,0.243,0.0166,407121.0,650.0,10000.0,1,2.3,20190925,201909,2.437,0.6520547945205479,0.2068084179622176,0.17189695644024994,1.4205021006470757
3380,10001421.SH,20190130,SSE,0.034,0.034,0.0327,0.0388,0.0311,0.0331,0.0331,0.3426,1248054.53,8210.0,10202.0,1,2.549,20190327,201903,2.437,0.15342465753424658,0.19314503318716736,-0.009589470258179356,0.4327325072043295
